بازگشایی,کمترین,بیشترین,پایانی,میزان تغییر,درصد تغییر,تاریخ / میلادی,تاریخ / شمسی
"529,900,000","489,700,000","530,300,000","504,900,000",37950000,7.52%,2024/10/25,1403/08/04
"555,150,000","542,700,000","555,300,000","542,850,000",8900000,1.64%,2024/10/23,1403/08/02
"551,700,000","551,700,000","559,300,000","551,750,000",7000000,1.28%,2024/10/22,1403/08/01
"554,750,000","541,700,000","556,300,000","544,750,000",11550000,2.12%,2024/10/21,1403/07/30
"552,250,000","551,700,000","561,300,000","556,300,000",13550000,2.5%,2024/10/20,1403/07/29
"543,100,000","531,900,000","555,450,000","542,750,000",3150000,0.58%,2024/10/19,1403/07/28
"525,200,000","524,700,000","540,200,000","539,600,000",20450000,3.94%,2024/10/18,1403/07/27
"514,900,000","514,700,000","519,800,000","519,150,000",7300000,1.43%,2024/10/16,1403/07/25
"503,450,000","503,250,000","513,300,000","511,850,000",13200000,2.65%,2024/10/15,1403/07/24
"497,150,000","496,700,000","500,250,000","498,650,000",1600000,0.32%,2024/10/14,1403/07/23
"494,750,000","494,700,000","501,800,000","497,050,000",2150000,0.43%,2024/10/13,1403/07/22
"489,250,000","489,200,000","496,300,000","494,900,000",5350000,1.09%,2024/10/12,1403/07/21
"494,750,000","489,200,000","495,300,000","489,550,000",6750000,1.38%,2024/10/11,1403/07/20
"490,800,000","490,700,000","497,300,000","496,300,000",7600000,1.56%,2024/10/09,1403/07/18
"484,800,000","483,700,000","488,800,000","488,700,000",3650000,0.75%,2024/10/08,1403/07/17
"487,950,000","484,700,000","488,300,000","485,050,000",5550000,1.14%,2024/10/07,1403/07/16
"492,850,000","490,200,000","493,800,000","490,600,000",5250000,1.07%,2024/10/06,1403/07/15
"485,800,000","485,700,000","496,300,000","495,850,000",10950000,2.26%,2024/10/05,1403/07/14
"483,050,000","477,700,000","486,300,000","484,900,000",2550000,0.53%,2024/10/04,1403/07/13
"484,150,000","483,700,000","487,800,000","487,450,000",2200000,0.45%,2024/10/02,1403/07/11
"484,950,000","473,700,000","485,300,000","485,250,000",9150000,1.92%,2024/10/01,1403/07/10
"466,400,000","466,200,000","476,300,000","476,100,000",13400000,2.9%,2024/09/30,1403/07/09
"464,700,000","462,200,000","465,300,000","462,700,000",1750000,0.38%,2024/09/29,1403/07/08
"476,900,000","460,700,000","477,300,000","460,950,000",16150000,3.5%,2024/09/28,1403/07/07
"459,650,000","459,200,000","494,800,000","477,100,000",16200000,3.51%,2024/09/27,1403/07/06
"458,300,000","458,200,000","463,300,000","460,900,000",3250000,0.71%,2024/09/25,1403/07/04
"464,800,000","457,200,000","465,300,000","457,650,000",7100000,1.55%,2024/09/24,1403/07/03
"456,250,000","455,700,000","465,300,000","464,750,000",13800000,3.06%,2024/09/23,1403/07/02
"446,900,000","446,700,000","451,300,000","450,950,000",5250000,1.18%,2024/09/22,1403/07/01
